rank,sample_id,total_pixels,class_0,class_1,class_2
4096,0051530,262144,227904,33232,1008
4097,0022621,262144,0,262144,0
4098,0022633,262144,0,262144,0
4099,0022638,262144,0,262144,0
4100,0051672,262144,227904,33232,1008
4101,0022644,262144,0,262144,0
4102,0019508,262144,0,0,262144
4103,0022652,262144,0,262144,0
4104,0031904,262144,227901,34243,0
4105,0022664,262144,0,262144,0
4106,0022678,262144,0,262144,0
4107,0022682,262144,0,262144,0
4108,0054208,262144,227895,34249,0
4109,0022690,262144,0,262144,0
4110,0019518,262144,0,0,262144
4111,0022696,262144,0,262144,0
4112,0022704,262144,0,262144,0
4113,0054252,262144,227895,34249,0
4114,0022716,262144,0,262144,0
4115,0022730,262144,0,262144,0
4116,0022733,262144,0,262144,0
4117,0032941,262144,227893,34251,0
4118,0019532,262144,0,0,262144
4119,0022734,262144,0,262144,0
4120,0022743,262144,0,262144,0
4121,0022756,262144,0,262144,0
4122,0024352,262144,227891,34253,0
4123,0022759,262144,0,262144,0
4124,0022782,262144,0,262144,0
4125,0019559,262144,0,0,262144
4126,0019836,262144,227882,34262,0
4127,0022784,262144,0,262144,0
4128,0022787,262144,0,262144,0
4129,0022798,262144,0,262144,0
4130,0032690,262144,227867,33331,946
4131,0022805,262144,0,262144,0
4132,0022806,262144,0,262144,0
4133,0022807,262144,0,262144,0
4134,0019679,262144,0,0,262144
4135,0035649,262144,227865,34138,141
4136,0022809,262144,0,262144,0
4137,0022810,262144,0,262144,0
4138,0022815,262144,0,262144,0
4139,0031354,262144,227857,34287,0
4140,0022820,262144,0,262144,0
4141,0022821,262144,0,262144,0
4142,0019922,262144,0,0,262144
4143,0022822,262144,0,262144,0
4144,0005380,262144,227848,33291,1005
4145,0022826,262144,0,262144,0
4146,0022827,262144,0,262144,0
4147,0005504,262144,227848,33436,860
4148,0022829,262144,0,262144,0
4149,0022835,262144,0,262144,0
4150,0019923,262144,0,0,262144
4151,0022836,262144,0,262144,0
4152,0041959,262144,227846,32646,1652
4153,0022838,262144,0,262144,0
4154,0022854,262144,0,262144,0
4155,0022855,262144,0,262144,0
4156,0014482,262144,227840,34304,0
4157,0022858,262144,0,262144,0
4158,0019924,262144,0,0,262144
4159,0022859,262144,0,262144,0
4160,0022861,262144,0,262144,0
4161,0014488,262144,227840,34304,0
4162,0022866,262144,0,262144,0
4163,0022872,262144,0,262144,0
4164,0022876,262144,0,262144,0
4165,0014495,262144,227840,33207,1097
4166,0019925,262144,0,0,262144
4167,0022879,262144,0,262144,0
4168,0022880,262144,0,262144,0
4169,0022881,262144,0,262144,0
4170,0014502,262144,227840,32171,2133
4171,0022882,262144,0,262144,0
4172,0022886,262144,0,262144,0
4173,0014509,262144,227840,34304,0
4174,0022887,262144,0,262144,0
4175,0019926,262144,0,0,262144
4176,0022904,262144,0,262144,0
4177,0022905,262144,0,262144,0
4178,0014516,262144,227840,34304,0
4179,0022906,262144,0,262144,0
4180,0022907,262144,0,262144,0
4181,0022912,262144,0,262144,0
4182,0014524,262144,227840,34113,191
4183,0019931,262144,0,0,262144
4184,0022924,262144,0,262144,0
4185,0022930,262144,0,262144,0
4186,0022931,262144,0,262144,0
4187,0014532,262144,227840,34304,0
4188,0022932,262144,0,262144,0
4189,0022938,262144,0,262144,0
4190,0020008,262144,0,0,262144
4191,0022945,262144,0,262144,0
4192,0014540,262144,227840,34304,0
4193,0022950,262144,0,262144,0
4194,0022956,262144,0,262144,0
4195,0014555,262144,227840,34304,0
4196,0022957,262144,0,262144,0
4197,0022958,262144,0,262144,0
4198,0020009,262144,0,0,262144
4199,0022964,262144,0,262144,0
4200,0014564,262144,227840,34304,0
4201,0022974,262144,0,262144,0
4202,0022976,262144,0,262144,0
4203,0022982,262144,0,262144,0
4204,0014573,262144,227840,34304,0
4205,0022984,262144,0,262144,0
4206,0022990,262144,0,262144,0
4207,0020010,262144,0,0,262144
4208,0023000,262144,0,262144,0
4209,0014708,262144,227840,34304,0
4210,0023008,262144,0,262144,0
4211,0023010,262144,0,262144,0
4212,0023014,262144,0,262144,0
4213,0014727,262144,227840,33668,636
4214,0023016,262144,0,262144,0
4215,0020011,262144,0,0,262144
4216,0023028,262144,0,262144,0
4217,0014746,262144,227840,32320,1984
4218,0023034,262144,0,262144,0
4219,0023036,262144,0,262144,0
4220,0023054,262144,0,262144,0
4221,0014765,262144,227840,32589,1715
4222,0023059,262144,0,262144,0
4223,0020012,262144,0,0,262144
4224,0023067,262144,0,262144,0
4225,0023191,262144,0,262144,0
4226,0014784,262144,227840,34304,0
4227,0023204,262144,0,262144,0
4228,0023218,262144,0,262144,0
4229,0023360,262144,0,262144,0
4230,0014803,262144,227840,34304,0
4231,0020013,262144,0,0,262144
4232,0023365,262144,0,262144,0
4233,0023366,262144,0,262144,0
4234,0023367,262144,0,262144,0
4235,0014822,262144,227840,34304,0
4236,0023368,262144,0,262144,0
4237,0023369,262144,0,262144,0
4238,0014841,262144,227840,34304,0
4239,0023370,262144,0,262144,0
4240,0020018,262144,0,0,262144
4241,0023374,262144,0,262144,0
4242,0023376,262144,0,262144,0
4243,0014860,262144,227840,34304,0
4244,0023377,262144,0,262144,0
4245,0023379,262144,0,262144,0
4246,0023380,262144,0,262144,0
4247,0020060,262144,0,0,262144
4248,0014879,262144,227840,34304,0
4249,0023381,262144,0,262144,0
4250,0023387,262144,0,262144,0
4251,0023388,262144,0,262144,0
4252,0014898,262144,227840,34304,0
4253,0023389,262144,0,262144,0
4254,0023390,262144,0,262144,0
4255,0020071,262144,0,0,262144
4256,0023391,262144,0,262144,0
4257,0014917,262144,227840,34304,0
4258,0023396,262144,0,262144,0
4259,0023398,262144,0,262144,0
4260,0023400,262144,0,262144,0
4261,0014936,262144,227840,34304,0
4262,0023401,262144,0,262144,0
4263,0020081,262144,0,0,262144
4264,0023402,262144,0,262144,0
4265,0014993,262144,227840,34304,0
4266,0023403,262144,0,262144,0
4267,0023407,262144,0,262144,0
4268,0023410,262144,0,262144,0
4269,0015012,262144,227840,34304,0
4270,0023411,262144,0,262144,0
4271,0020082,262144,0,0,262144
4272,0023412,262144,0,262144,0
4273,0023420,262144,0,262144,0
4274,0015029,262144,227840,33131,1173
4275,0023421,262144,0,262144,0
4276,0023433,262144,0,262144,0
4277,0023443,262144,0,262144,0
4278,0015046,262144,227840,33432,872
4279,0023460,262144,0,262144,0
4280,0020092,262144,0,0,262144
4281,0023461,262144,0,262144,0
4282,0023463,262144,0,262144,0
4283,0015063,262144,227840,34304,0
4284,0023465,262144,0,262144,0
4285,0024059,262144,0,262144,0
4286,0015081,262144,227840,34304,0
4287,0024061,262144,0,262144,0
4288,0020093,262144,0,0,262144
4289,0024068,262144,0,262144,0
4290,0024069,262144,0,262144,0
4291,0015100,262144,227840,34113,191
4292,0024070,262144,0,262144,0
4293,0024078,262144,0,262144,0
4294,0024094,262144,0,262144,0
4295,0015119,262144,227840,34304,0
4296,0020131,262144,0,0,262144
4297,0024097,262144,0,262144,0
4298,0024099,262144,0,262144,0
4299,0024100,262144,0,262144,0
4300,0015138,262144,227840,34304,0
4301,0024101,262144,0,262144,0
4302,0024103,262144,0,262144,0
4303,0020139,262144,0,0,262144
4304,0024104,262144,0,262144,0
4305,0015157,262144,227840,34094,210
4306,0024105,262144,0,262144,0
4307,0024107,262144,0,262144,0
4308,0015176,262144,227840,34304,0
4309,0024110,262144,0,262144,0
4310,0024112,262144,0,262144,0
4311,0024113,262144,0,262144,0
4312,0020147,262144,0,0,262144
4313,0015195,262144,227840,34304,0
4314,0024115,262144,0,262144,0
4315,0024116,262144,0,262144,0
4316,0024117,262144,0,262144,0
4317,0015213,262144,227840,34304,0
4318,0024118,262144,0,262144,0
4319,0024120,262144,0,262144,0
4320,0020154,262144,0,0,262144
4321,0024121,262144,0,262144,0
4322,0015243,262144,227840,34304,0
4323,0024122,262144,0,262144,0
4324,0024123,262144,0,262144,0
4325,0024125,262144,0,262144,0
4326,0015249,262144,227840,34304,0
4327,0024127,262144,0,262144,0
4328,0020155,262144,0,0,262144
4329,0024128,262144,0,262144,0
4330,0015256,262144,227840,33207,1097
4331,0024129,262144,0,262144,0
4332,0024130,262144,0,262144,0
4333,0024131,262144,0,262144,0
4334,0015263,262144,227840,33432,872
4335,0024133,262144,0,262144,0
4336,0021211,262144,0,0,262144
4337,0024134,262144,0,262144,0
4338,0024135,262144,0,262144,0
4339,0015270,262144,227840,34304,0
4340,0024138,262144,0,262144,0
4341,0024139,262144,0,262144,0
4342,0024140,262144,0,262144,0
4343,0015278,262144,227840,34304,0
4344,0021218,262144,0,0,262144
4345,0024141,262144,0,262144,0
4346,0024142,262144,0,262144,0
4347,0024143,262144,0,262144,0
4348,0015286,262144,227840,34113,191
4349,0024144,262144,0,262144,0
4350,0024146,262144,0,262144,0
4351,0024147,262144,0,262144,0
4352,0015294,262144,227840,34304,0
4353,0021219,262144,0,0,262144
4354,0024148,262144,0,262144,0
4355,0024150,262144,0,262144,0
4356,0015303,262144,227840,34304,0
4357,0024151,262144,0,262144,0
4358,0024152,262144,0,262144,0
4359,0024153,262144,0,262144,0
4360,0021989,262144,0,0,262144
4361,0015309,262144,227840,34094,210
4362,0024154,262144,0,262144,0
4363,0024155,262144,0,262144,0
4364,0024156,262144,0,262144,0
4365,0015318,262144,227840,34304,0
4366,0024157,262144,0,262144,0
4367,0024159,262144,0,262144,0
4368,0022549,262144,0,0,262144
4369,0024161,262144,0,262144,0
4370,0015327,262144,227840,34304,0
4371,0024162,262144,0,262144,0
4372,0024163,262144,0,262144,0
4373,0024164,262144,0,262144,0
4374,0015337,262144,227840,34304,0
4375,0024165,262144,0,262144,0
4376,0023161,262144,0,0,262144
4377,0024166,262144,0,262144,0
4378,0043364,262144,227835,34163,146
4379,0024167,262144,0,262144,0
4380,0024168,262144,0,262144,0
4381,0024169,262144,0,262144,0
4382,0043762,262144,227835,34163,146
4383,0024170,262144,0,262144,0
4384,0024185,262144,0,262144,0
4385,0023172,262144,0,0,262144
4386,0024838,262144,0,262144,0
4387,0019655,262144,227830,34314,0
4388,0024839,262144,0,262144,0
4389,0024840,262144,0,262144,0
4390,0024841,262144,0,262144,0
4391,0022447,262144,227826,33613,705
4392,0024842,262144,0,262144,0
4393,0023260,262144,0,0,262144
4394,0024843,262144,0,262144,0
4395,0024844,262144,0,262144,0
4396,0023007,262144,227826,33613,705
4397,0024845,262144,0,262144,0
4398,0024846,262144,0,262144,0
4399,0044735,262144,227826,34318,0
4400,0024847,262144,0,262144,0
4401,0023338,262144,0,0,262144
4402,0024848,262144,0,262144,0
4403,0024850,262144,0,262144,0
4404,0040289,262144,227825,12202,22117
4405,0024851,262144,0,262144,0
4406,0024852,262144,0,262144,0
4407,0024853,262144,0,262144,0
4408,0040707,262144,227825,12282,22037
4409,0024854,262144,0,262144,0
4410,0023471,262144,0,0,262144
4411,0024855,262144,0,262144,0
4412,0024858,262144,0,262144,0
4413,0039684,262144,227790,33004,1350
4414,0024859,262144,0,262144,0
4415,0024860,262144,0,262144,0
4416,0024862,262144,0,262144,0
4417,0039668,262144,227783,32443,1918
4418,0023478,262144,0,0,262144
4419,0024863,262144,0,262144,0
4420,0024864,262144,0,262144,0
4421,0024865,262144,0,262144,0
4422,0010028,262144,227769,26800,7575
4423,0024866,262144,0,262144,0
4424,0024869,262144,0,262144,0
4425,0007087,262144,227757,34387,0
4426,0024872,262144,0,262144,0
4427,0024960,262144,0,0,262144
4428,0024874,262144,0,262144,0
4429,0024875,262144,0,262144,0
4430,0007189,262144,227757,34387,0
4431,0024876,262144,0,262144,0
4432,0024877,262144,0,262144,0
4433,0024883,262144,0,262144,0
4434,0051621,262144,227730,33829,585
4435,0024965,262144,0,0,262144
4436,0024886,262144,0,262144,0
4437,0024896,262144,0,262144,0
4438,0024898,262144,0,262144,0
4439,0051763,262144,227730,33829,585
4440,0024922,262144,0,262144,0
4441,0024930,262144,0,262144,0
4442,0024966,262144,0,0,262144
4443,0024940,262144,0,262144,0
4444,0016787,262144,227713,34431,0
4445,0024946,262144,0,262144,0
4446,0024947,262144,0,262144,0
4447,0016842,262144,227713,34431,0
4448,0024948,262144,0,262144,0
4449,0024951,262144,0,262144,0
4450,0024952,262144,0,262144,0
4451,0024967,262144,0,0,262144
4452,0004724,262144,227705,34439,0
4453,0024953,262144,0,262144,0
4454,0024954,262144,0,262144,0
4455,0024955,262144,0,262144,0
4456,0035227,262144,227698,29458,4988
4457,0024956,262144,0,262144,0
4458,0025061,262144,0,262144,0
4459,0024968,262144,0,0,262144
4460,0025062,262144,0,262144,0
4461,0051889,262144,227696,34448,0
4462,0025084,262144,0,262144,0
4463,0025086,262144,0,262144,0
4464,0025088,262144,0,262144,0
4465,0052028,262144,227693,32725,1726
4466,0025109,262144,0,262144,0
4467,0024969,262144,0,0,262144
4468,0025111,262144,0,262144,0
4469,0025113,262144,0,262144,0
4470,0053987,262144,227689,34369,86
4471,0025132,262144,0,262144,0
4472,0025138,262144,0,262144,0
4473,0057340,262144,227687,34331,126
4474,0025162,262144,0,262144,0
4475,0024970,262144,0,0,262144
4476,0025163,262144,0,262144,0
4477,0025179,262144,0,262144,0
4478,0037764,262144,227673,34471,0
4479,0025184,262144,0,262144,0
4480,0025186,262144,0,262144,0
4481,0025187,262144,0,262144,0
4482,0038007,262144,227673,34471,0
4483,0025188,262144,0,262144,0
4484,0024971,262144,0,0,262144
4485,0025206,262144,0,262144,0
4486,0025207,262144,0,262144,0
4487,0037368,262144,227668,33711,765
4488,0025237,262144,0,262144,0
4489,0025246,262144,0,262144,0
4490,0025247,262144,0,262144,0
4491,0038031,262144,227668,34258,218
4492,0024972,262144,0,0,262144
4493,0025255,262144,0,262144,0
4494,0025256,262144,0,262144,0
4495,0041993,262144,227668,26767,7709
4496,0025261,262144,0,262144,0
4497,0025262,262144,0,262144,0
4498,0025274,262144,0,262144,0
4499,0044358,262144,227647,34497,0
4500,0024973,262144,0,0,262144
4501,0025275,262144,0,262144,0
4502,0025280,262144,0,262144,0
4503,0025281,262144,0,262144,0
4504,0012366,262144,227630,28522,5992
4505,0025284,262144,0,262144,0
4506,0025286,262144,0,262144,0
4507,0025287,262144,0,262144,0
4508,0024974,262144,0,0,262144
4509,0061341,262144,227604,34540,0
4510,0025288,262144,0,262144,0
4511,0025296,262144,0,262144,0
4512,0025303,262144,0,262144,0
4513,0018580,262144,227600,34544,0
4514,0025304,262144,0,262144,0
4515,0025305,262144,0,262144,0
4516,0024975,262144,0,0,262144
4517,0033557,262144,227590,34554,0
4518,0025306,262144,0,262144,0
4519,0025307,262144,0,262144,0
4520,0025309,262144,0,262144,0
4521,0040100,262144,227578,34566,0
4522,0025311,262144,0,262144,0
4523,0025312,262144,0,262144,0
4524,0024976,262144,0,0,262144
4525,0025313,262144,0,262144,0
4526,0040518,262144,227578,34566,0
4527,0025322,262144,0,262144,0
4528,0025329,262144,0,262144,0
4529,0025330,262144,0,262144,0
4530,0019847,262144,227531,34613,0
4531,0025331,262144,0,262144,0
4532,0024977,262144,0,0,262144
4533,0025332,262144,0,262144,0
4534,0025334,262144,0,262144,0
4535,0052291,262144,227529,33775,840
4536,0025336,262144,0,262144,0
4537,0025337,262144,0,262144,0
4538,0010080,262144,227520,30334,4290
4539,0025338,262144,0,262144,0
4540,0024983,262144,0,0,262144
4541,0025347,262144,0,262144,0
4542,0025351,262144,0,262144,0
4543,0010453,262144,227520,26802,7822
4544,0025354,262144,0,262144,0
4545,0025355,262144,0,262144,0
4546,0025356,262144,0,262144,0
4547,0057220,262144,227518,34626,0
4548,0025357,262144,0,262144,0
4549,0024984,262144,0,0,262144
4550,0025361,262144,0,262144,0
4551,0025362,262144,0,262144,0
4552,0034682,262144,227516,34628,0
4553,0025363,262144,0,262144,0
4554,0025374,262144,0,262144,0
4555,0025376,262144,0,262144,0
4556,0034554,262144,227509,23905,10730
4557,0024985,262144,0,0,262144
4558,0025378,262144,0,262144,0
4559,0025379,262144,0,262144,0
4560,0025380,262144,0,262144,0
4561,0050178,262144,227502,34642,0
4562,0025382,262144,0,262144,0
4563,0025386,262144,0,262144,0
4564,0019911,262144,227491,34653,0
4565,0025387,262144,0,262144,0
4566,0024986,262144,0,0,262144
4567,0025388,262144,0,262144,0
4568,0025405,262144,0,262144,0
4569,0012858,262144,227477,31230,3437
4570,0025406,262144,0,262144,0
4571,0025407,262144,0,262144,0
4572,0025409,262144,0,262144,0
4573,0024987,262144,0,0,262144
4574,0003722,262144,227460,34506,178
4575,0025411,262144,0,262144,0
4576,0025412,262144,0,262144,0
4577,0025413,262144,0,262144,0
4578,0016145,262144,227456,34688,0
4579,0025428,262144,0,262144,0
4580,0025430,262144,0,262144,0
4581,0024990,262144,0,0,262144
4582,0025431,262144,0,262144,0
4583,0043199,262144,227426,34718,0
4584,0025432,262144,0,262144,0
4585,0025434,262144,0,262144,0
4586,0011689,262144,227351,34564,229
4587,0025438,262144,0,262144,0
4588,0025452,262144,0,262144,0
4589,0024991,262144,0,0,262144
4590,0025455,262144,0,262144,0
4591,0019883,262144,227348,34796,0
4592,0025456,262144,0,262144,0
4593,0025457,262144,0,262144,0
4594,0025463,262144,0,262144,0
4595,0043219,262144,227340,34804,0
4596,0025464,262144,0,262144,0
4597,0025470,262144,0,262144,0
4598,0024992,262144,0,0,262144
4599,0025476,262144,0,262144,0
4600,0043617,262144,227340,34804,0
4601,0025483,262144,0,262144,0
4602,0025491,262144,0,262144,0
4603,0025497,262144,0,262144,0
4604,0024206,262144,227320,152,34672
4605,0025498,262144,0,262144,0
4606,0025504,262144,0,262144,0
4607,0024993,262144,0,0,262144
4608,0024222,262144,227320,170,34654
4609,0025511,262144,0,262144,0
4610,0025512,262144,0,262144,0
4611,0025514,262144,0,262144,0
4612,0018528,262144,227317,34827,0
4613,0025518,262144,0,262144,0
4614,0025526,262144,0,262144,0
4615,0025527,262144,0,262144,0
4616,0024994,262144,0,0,262144
4617,0036081,262144,227316,19567,15261
4618,0025529,262144,0,262144,0
4619,0025530,262144,0,262144,0
4620,0025531,262144,0,262144,0
4621,0027640,262144,227314,28248,6582
4622,0025544,262144,0,262144,0
4623,0025570,262144,0,262144,0
4624,0024995,262144,0,0,262144
4625,0025574,262144,0,262144,0
4626,0060624,262144,227309,34835,0
4627,0025580,262144,0,262144,0
4628,0025586,262144,0,262144,0
4629,0025590,262144,0,262144,0
4630,0010063,262144,227293,31792,3059
4631,0025594,262144,0,262144,0
4632,0025595,262144,0,262144,0
4633,0024996,262144,0,0,262144
4634,0025596,262144,0,262144,0
4635,0039612,262144,227290,32103,2751
4636,0025597,262144,0,262144,0
4637,0025598,262144,0,262144,0
4638,0024380,262144,227287,34764,93
4639,0025605,262144,0,262144,0
4640,0025611,262144,0,262144,0
4641,0024997,262144,0,0,262144
4642,0025625,262144,0,262144,0
4643,0024489,262144,227287,34764,93
4644,0025626,262144,0,262144,0
4645,0025627,262144,0,262144,0
4646,0025628,262144,0,262144,0
4647,0046109,262144,227260,34579,305
4648,0025629,262144,0,262144,0
4649,0024998,262144,0,0,262144
4650,0025631,262144,0,262144,0
4651,0025722,262144,0,262144,0
4652,0046361,262144,227260,34579,305
4653,0025744,262144,0,262144,0
4654,0025755,262144,0,262144,0
4655,0025762,262144,0,262144,0
4656,0046613,262144,227260,34579,305
4657,0024999,262144,0,0,262144
4658,0025763,262144,0,262144,0
4659,0025764,262144,0,262144,0
4660,0046865,262144,227260,34579,305
4661,0025784,262144,0,262144,0
4662,0025861,262144,0,262144,0
4663,0025873,262144,0,262144,0
4664,0047117,262144,227260,34579,305
4665,0025000,262144,0,0,262144
4666,0025885,262144,0,262144,0
4667,0025895,262144,0,262144,0
4668,0025897,262144,0,262144,0
4669,0047369,262144,227260,34884,0
4670,0025898,262144,0,262144,0
4671,0025907,262144,0,262144,0
4672,0025969,262144,0,262144,0
4673,0047621,262144,227260,34579,305
4674,0025001,262144,0,0,262144
4675,0026030,262144,0,262144,0
4676,0026034,262144,0,262144,0
4677,0026221,262144,0,262144,0
4678,0047873,262144,227260,34884,0
4679,0026230,262144,0,262144,0
4680,0026362,262144,0,262144,0
4681,0025002,262144,0,0,262144
4682,0009867,262144,227250,30915,3979
4683,0026432,262144,0,262144,0
4684,0026462,262144,0,262144,0
4685,0026466,262144,0,262144,0
4686,0015038,262144,227234,33186,1724
4687,0026469,262144,0,262144,0
4688,0026470,262144,0,262144,0
4689,0025003,262144,0,0,262144
4690,0026564,262144,0,262144,0
4691,0061612,262144,227234,0,34910
4692,0026566,262144,0,262144,0
4693,0026569,262144,0,262144,0
4694,0026578,262144,0,262144,0
4695,0034604,262144,227231,34913,0
4696,0026580,262144,0,262144,0
4697,0026581,262144,0,262144,0
4698,0025004,262144,0,0,262144
4699,0026588,262144,0,262144,0
4700,0014035,262144,227221,34412,511
4701,0026590,262144,0,262144,0
4702,0026591,262144,0,262144,0
4703,0031969,262144,227219,34757,168
4704,0026601,262144,0,262144,0
4705,0026602,262144,0,262144,0
4706,0026606,262144,0,262144,0
4707,0025005,262144,0,0,262144
4708,0028203,262144,227155,52,34937
4709,0026607,262144,0,262144,0
4710,0026608,262144,0,262144,0
4711,0026609,262144,0,262144,0
4712,0009911,262144,227149,34995,0
4713,0026630,262144,0,262144,0
4714,0026633,262144,0,262144,0
4715,0026659,262144,0,262144,0
4716,0025006,262144,0,0,262144
4717,0015645,262144,227145,34999,0
4718,0026740,262144,0,262144,0
4719,0026756,262144,0,262144,0
4720,0026757,262144,0,262144,0
4721,0038695,262144,227141,35003,0
4722,0026773,262144,0,262144,0
4723,0026774,262144,0,262144,0
4724,0025007,262144,0,0,262144
4725,0026775,262144,0,262144,0
4726,0019013,262144,227138,35006,0
4727,0026791,262144,0,262144,0
4728,0026821,262144,0,262144,0
4729,0053391,262144,227116,35028,0
4730,0026848,262144,0,262144,0
4731,0026861,262144,0,262144,0
4732,0025008,262144,0,0,262144
4733,0026893,262144,0,262144,0
4734,0051812,262144,227115,34696,333
4735,0026902,262144,0,262144,0
4736,0026976,262144,0,262144,0
4737,0026977,262144,0,262144,0
4738,0002003,262144,227092,35007,45
4739,0027000,262144,0,262144,0
4740,0025010,262144,0,0,262144
4741,0027001,262144,0,262144,0
4742,0027002,262144,0,262144,0
4743,0034219,262144,227074,33785,1285
4744,0027003,262144,0,262144,0
4745,0027004,262144,0,262144,0
4746,0027017,262144,0,262144,0
4747,0013061,262144,227040,34869,235
4748,0025015,262144,0,0,262144
4749,0027018,262144,0,262144,0
4750,0027055,262144,0,262144,0
4751,0003166,262144,227023,35121,0
4752,0027056,262144,0,262144,0
4753,0027065,262144,0,262144,0
4754,0027073,262144,0,262144,0
4755,0052098,262144,227021,35057,66
4756,0027131,262144,0,262144,0
4757,0025016,262144,0,0,262144
4758,0027412,262144,0,262144,0
4759,0027678,262144,0,262144,0
4760,0044906,262144,227014,35130,0
4761,0027680,262144,0,262144,0
4762,0027729,262144,0,262144,0
4763,0027738,262144,0,262144,0
4764,0028198,262144,226979,11446,23719
4765,0025017,262144,0,0,262144
4766,0027749,262144,0,262144,0
4767,0027765,262144,0,262144,0
4768,0027769,262144,0,262144,0
4769,0028200,262144,226966,32671,2507
4770,0027786,262144,0,262144,0
4771,0027797,262144,0,262144,0
4772,0050952,262144,226933,35211,0
4773,0027799,262144,0,262144,0
4774,0025018,262144,0,0,262144
4775,0027802,262144,0,262144,0
4776,0027803,262144,0,262144,0
4777,0026589,262144,226927,35217,0
4778,0027809,262144,0,262144,0
4779,0027821,262144,0,262144,0
4780,0027828,262144,0,262144,0
4781,0025019,262144,0,0,262144
4782,0041839,262144,226927,35217,0
4783,0027844,262144,0,262144,0
4784,0027849,262144,0,262144,0
4785,0027850,262144,0,262144,0
4786,0050906,262144,226921,35223,0
4787,0027851,262144,0,262144,0
4788,0027852,262144,0,262144,0
4789,0025020,262144,0,0,262144
4790,0027853,262144,0,262144,0
4791,0005319,262144,226893,16175,19076
4792,0027854,262144,0,262144,0
4793,0027856,262144,0,262144,0
4794,0002010,262144,226884,35260,0
4795,0027857,262144,0,262144,0
4796,0027858,262144,0,262144,0
4797,0027859,262144,0,262144,0
4798,0025021,262144,0,0,262144
4799,0031783,262144,226880,34618,646
4800,0027861,262144,0,262144,0
4801,0027882,262144,0,262144,0
4802,0027883,262144,0,262144,0
4803,0061191,262144,226849,35181,114
4804,0027884,262144,0,262144,0
4805,0027885,262144,0,262144,0
4806,0025022,262144,0,0,262144
4807,0027886,262144,0,262144,0
4808,0057128,262144,226837,35307,0
4809,0027889,262144,0,262144,0
4810,0027890,262144,0,262144,0
4811,0027891,262144,0,262144,0
4812,0028829,262144,226816,34025,1303
4813,0027892,262144,0,262144,0
4814,0025023,262144,0,0,262144
4815,0027901,262144,0,262144,0
4816,0028830,262144,226816,34727,601
4817,0027912,262144,0,262144,0
4818,0027916,262144,0,262144,0
4819,0027917,262144,0,262144,0
4820,0028831,262144,226816,32285,3043
4821,0027923,262144,0,262144,0
4822,0025024,262144,0,0,262144
4823,0027924,262144,0,262144,0
4824,0027925,262144,0,262144,0
4825,0028832,262144,226816,35328,0
4826,0027926,262144,0,262144,0
4827,0027935,262144,0,262144,0
4828,0027937,262144,0,262144,0
4829,0028833,262144,226816,35328,0
4830,0027946,262144,0,262144,0
4831,0025025,262144,0,0,262144
4832,0027950,262144,0,262144,0
4833,0027956,262144,0,262144,0
4834,0028834,262144,226816,34751,577
4835,0027958,262144,0,262144,0
4836,0027959,262144,0,262144,0
4837,0028835,262144,226816,8940,26388
4838,0027960,262144,0,262144,0
4839,0025026,262144,0,0,262144
4840,0027963,262144,0,262144,0
4841,0027967,262144,0,262144,0
4842,0028836,262144,226816,34615,713
4843,0027976,262144,0,262144,0
4844,0027999,262144,0,262144,0
4845,0028006,262144,0,262144,0
4846,0005223,262144,226791,0,35353
4847,0028011,262144,0,262144,0
4848,0028012,262144,0,262144,0
4849,0025027,262144,0,0,262144
4850,0028025,262144,0,262144,0
4851,0000068,262144,226789,0,35355
4852,0028042,262144,0,262144,0
4853,0028043,262144,0,262144,0
4854,0028050,262144,0,262144,0
4855,0038241,262144,226785,33505,1854
4856,0028051,262144,0,262144,0
4857,0028055,262144,0,262144,0
4858,0025028,262144,0,0,262144
4859,0028060,262144,0,262144,0
4860,0053261,262144,226766,20266,15112
4861,0028077,262144,0,262144,0
4862,0028078,262144,0,262144,0
4863,0028079,262144,0,262144,0
4864,0032191,262144,226764,35380,0
4865,0028087,262144,0,262144,0
4866,0025029,262144,0,0,262144
4867,0028091,262144,0,262144,0
4868,0012601,262144,226760,35384,0
4869,0028092,262144,0,262144,0
4870,0028093,262144,0,262144,0
4871,0028106,262144,0,262144,0
4872,0005595,262144,226757,35197,190
4873,0028107,262144,0,262144,0
4874,0025030,262144,0,0,262144
4875,0028116,262144,0,262144,0
4876,0028124,262144,0,262144,0
4877,0027543,262144,226757,0,35387
4878,0028128,262144,0,262144,0
4879,0028129,262144,0,262144,0
4880,0028130,262144,0,262144,0
4881,0050009,262144,226713,0,35431
4882,0028132,262144,0,262144,0
4883,0028139,262144,0,262144,0
4884,0025031,262144,0,0,262144
4885,0028140,262144,0,262144,0
4886,0045556,262144,226700,35444,0
4887,0028152,262144,0,262144,0
4888,0028590,262144,0,262144,0
4889,0028702,262144,0,262144,0
4890,0038709,262144,226697,35447,0
4891,0028712,262144,0,262144,0
4892,0028731,262144,0,262144,0
4893,0025033,262144,0,0,262144
4894,0010341,262144,226682,34399,1063
4895,0028738,262144,0,262144,0
4896,0028766,262144,0,262144,0
4897,0028767,262144,0,262144,0
4898,0006993,262144,226666,35478,0
4899,0028768,262144,0,262144,0
4900,0028769,262144,0,262144,0
4901,0025035,262144,0,0,262144
4902,0028775,262144,0,262144,0
4903,0007095,262144,226666,35478,0
