rank,sample_id,total_pixels,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
1821,0105146,65536,685,64404,447,0,0,0,0,0,0,0,0
1822,0113989,65536,65536,0,0,0,0,0,0,0,0,0,0
1823,0106113,65536,1299,0,30,64207,0,0,0,0,0,0,0
1824,0046362,65536,0,120,65416,0,0,0,0,0,0,0,0
1825,0114007,65536,65536,0,0,0,0,0,0,0,0,0,0
1826,0046575,65536,0,120,65416,0,0,0,0,0,0,0,0
1827,0087199,65536,0,255,28,64200,1053,0,0,0,0,0,0
1828,0078970,65536,938,64403,195,0,0,0,0,0,0,0,0
1829,0000770,65536,0,0,0,0,0,0,0,65536,0,0,0
1830,0114008,65536,65536,0,0,0,0,0,0,0,0,0,0
1831,0046184,65536,0,6,65414,116,0,0,0,0,0,0,0
1832,0141258,65536,704,6,344,0,64199,283,0,0,0,0,0
1833,0114009,65536,65536,0,0,0,0,0,0,0,0,0,0
1834,0038822,65536,0,32,1253,64197,54,0,0,0,0,0,0
1835,0114026,65536,65536,0,0,0,0,0,0,0,0,0,0
1836,0109015,65536,0,114,65414,8,0,0,0,0,0,0,0
1837,0080920,65536,319,64397,820,0,0,0,0,0,0,0,0
1838,0000776,65536,0,0,0,0,0,0,0,65536,0,0,0
1839,0089660,65536,10,379,954,64193,0,0,0,0,0,0,0
1840,0114028,65536,65536,0,0,0,0,0,0,0,0,0,0
1841,0117899,65536,0,0,0,0,0,65536,0,0,0,0,0
1842,0078699,65536,0,36,65413,87,0,0,0,0,0,0,0
1843,0114065,65536,65536,0,0,0,0,0,0,0,0,0,0
1844,0090782,65536,14,4,1305,64193,20,0,0,0,0,0,0
1845,0046469,65536,0,124,65412,0,0,0,0,0,0,0,0
1846,0081013,65536,1142,64394,0,0,0,0,0,0,0,0,0
1847,0114123,65536,65536,0,0,0,0,0,0,0,0,0,0
1848,0000788,65536,0,0,0,0,0,0,0,65536,0,0,0
1849,0038385,65536,0,0,1213,64185,138,0,0,0,0,0,0
1850,0114194,65536,65536,0,0,0,0,0,0,0,0,0,0
1851,0046511,65536,0,124,65412,0,0,0,0,0,0,0,0
1852,0173840,65536,1255,0,44,0,64197,40,0,0,0,0,0
1853,0114196,65536,65536,0,0,0,0,0,0,0,0,0,0
1854,0038380,65536,0,10,1329,64177,16,4,0,0,0,0,0
1855,0094379,65536,757,64388,391,0,0,0,0,0,0,0,0
1856,0106191,65536,38,86,65412,0,0,0,0,0,0,0,0
1857,0114197,65536,65536,0,0,0,0,0,0,0,0,0,0
1858,0000789,65536,0,0,0,0,0,0,0,65536,0,0,0
1859,0046288,65536,0,125,65411,0,0,0,0,0,0,0,0
1860,0090882,65536,373,715,271,64177,0,0,0,0,0,0,0
1861,0114198,65536,65536,0,0,0,0,0,0,0,0,0,0
1862,0081027,65536,1136,64384,16,0,0,0,0,0,0,0,0
1863,0178841,65536,125,0,65411,0,0,0,0,0,0,0,0
1864,0114214,65536,65536,0,0,0,0,0,0,0,0,0,0
1865,0094848,65536,0,0,1361,64175,0,0,0,0,0,0,0
1866,0000795,65536,0,0,0,0,0,0,0,65536,0,0,0
1867,0114215,65536,65536,0,0,0,0,0,0,0,0,0,0
1868,0084922,65536,0,126,65410,0,0,0,0,0,0,0,0
1869,0090808,65536,0,516,848,64172,0,0,0,0,0,0,0
1870,0114216,65536,65536,0,0,0,0,0,0,0,0,0,0
1871,0094437,65536,772,64379,385,0,0,0,0,0,0,0,0
1872,0141200,65536,805,16,138,28,64195,354,0,0,0,0,0
1873,0126214,65536,0,0,65410,122,0,4,0,0,0,0,0
1874,0114217,65536,65536,0,0,0,0,0,0,0,0,0,0
1875,0109132,65536,52,918,394,64172,0,0,0,0,0,0,0
1876,0000807,65536,0,0,0,0,0,0,0,65536,0,0,0
1877,0168900,65536,0,0,65410,0,0,0,0,0,126,0,0
1878,0114218,65536,65536,0,0,0,0,0,0,0,0,0,0
1879,0107992,65536,0,0,32,0,0,0,0,205,65299,0,0
1880,0038540,65536,0,109,1229,64170,28,0,0,0,0,0,0
1881,0038417,65536,941,64376,219,0,0,0,0,0,0,0,0
1882,0114234,65536,65536,0,0,0,0,0,0,0,0,0,0
1883,0165889,65536,128,0,65408,0,0,0,0,0,0,0,0
1884,0114235,65536,65536,0,0,0,0,0,0,0,0,0,0
1885,0127624,65536,8,16,694,64170,53,0,0,595,0,0,0
1886,0078088,65536,0,4,65407,125,0,0,0,0,0,0,0
1887,0000808,65536,0,0,0,0,0,0,0,65536,0,0,0
1888,0114237,65536,65536,0,0,0,0,0,0,0,0,0,0
1889,0123823,65536,519,64376,615,0,0,26,0,0,0,0,0
1890,0046313,65536,0,76,65405,0,0,55,0,0,0,0,0
1891,0038683,65536,0,0,1292,64162,20,62,0,0,0,0,0
1892,0114255,65536,65536,0,0,0,0,0,0,0,0,0,0
1893,0173478,65536,1211,0,70,0,64191,64,0,0,0,0,0
1894,0120741,65536,0,0,65405,14,0,117,0,0,0,0,0
1895,0114256,65536,65536,0,0,0,0,0,0,0,0,0,0
1896,0000809,65536,0,0,0,0,0,0,0,65536,0,0,0
1897,0093565,65536,12,1278,84,64162,0,0,0,0,0,0,0
1898,0081191,65536,1163,64373,0,0,0,0,0,0,0,0,0
1899,0114262,65536,65536,0,0,0,0,0,0,0,0,0,0
1900,0158620,65536,18,22,65404,92,0,0,0,0,0,0,0
1901,0036906,65536,397,268,686,64155,24,6,0,0,0,0,0
1902,0114263,65536,65536,0,0,0,0,0,0,0,0,0,0
1903,0165887,65536,106,12,65404,0,0,0,0,0,14,0,0
1904,0117910,65536,0,0,0,0,0,65536,0,0,0,0,0
1905,0000826,65536,0,0,0,0,0,0,0,65536,0,0,0
1906,0114264,65536,65536,0,0,0,0,0,0,0,0,0,0
1907,0105741,65536,0,0,1387,64149,0,0,0,0,0,0,0
1908,0078872,65536,383,64370,651,0,0,132,0,0,0,0,0
1909,0046291,65536,4,130,65402,0,0,0,0,0,0,0,0
1910,0114265,65536,65536,0,0,0,0,0,0,0,0,0,0
1911,0038519,65536,0,0,1312,64144,72,8,0,0,0,0,0
1912,0168965,65536,0,73,65402,0,0,0,0,0,61,0,0
1913,0159268,65536,373,111,354,0,64188,510,0,0,0,0,0
1914,0114266,65536,65536,0,0,0,0,0,0,0,0,0,0
1915,0000827,65536,0,0,0,0,0,0,0,65536,0,0,0
1916,0114267,65536,65536,0,0,0,0,0,0,0,0,0,0
1917,0077504,65536,502,64361,673,0,0,0,0,0,0,0,0
1918,0079299,65536,964,280,94,64144,54,0,0,0,0,0,0
1919,0165856,65536,91,0,65399,46,0,0,0,0,0,0,0
1920,0114268,65536,65536,0,0,0,0,0,0,0,0,0,0
1921,0066508,65536,0,138,65398,0,0,0,0,0,0,0,0
1922,0038349,65536,0,211,1171,64139,15,0,0,0,0,0,0
1923,0114269,65536,65536,0,0,0,0,0,0,0,0,0,0
1924,0000845,65536,0,0,0,0,0,0,0,65536,0,0,0
1925,0171861,65536,1045,64356,131,0,0,0,0,0,4,0,0
1926,0078247,65536,14,16,65397,109,0,0,0,0,0,0,0
1927,0114270,65536,65536,0,0,0,0,0,0,0,0,0,0
1928,0180815,65536,0,28,1301,64133,74,0,0,0,0,0,0
1929,0114271,65536,65536,0,0,0,0,0,0,0,0,0,0
1930,0121097,65536,0,0,65397,0,0,139,0,0,0,0,0
1931,0095493,65536,877,453,6,64124,16,0,0,0,60,0,0
1932,0173477,65536,1072,0,246,0,64182,36,0,0,0,0,0
1933,0114273,65536,65536,0,0,0,0,0,0,0,0,0,0
1934,0080711,65536,409,64355,772,0,0,0,0,0,0,0,0
1935,0000846,65536,0,0,0,0,0,0,0,65536,0,0,0
1936,0182628,65536,0,7,65397,132,0,0,0,0,0,0,0
1937,0114275,65536,65536,0,0,0,0,0,0,0,0,0,0
1938,0093586,65536,0,955,458,64123,0,0,0,0,0,0,0
1939,0178760,65536,78,0,65396,0,0,6,0,0,56,0,0
1940,0114276,65536,65536,0,0,0,0,0,0,0,0,0,0
1941,0173081,65536,176,0,0,0,0,0,0,46,0,65314,0
1942,0080989,65536,109,64350,1077,0,0,0,0,0,0,0,0
1943,0012397,65536,525,0,473,64119,419,0,0,0,0,0,0
1944,0000847,65536,0,0,0,0,0,0,0,65536,0,0,0
1945,0075833,65536,0,129,65395,8,0,0,0,0,4,0,0
1946,0114277,65536,65536,0,0,0,0,0,0,0,0,0,0
1947,0114281,65536,65536,0,0,0,0,0,0,0,0,0,0
1948,0029212,65536,525,0,473,64119,419,0,0,0,0,0,0
1949,0078248,65536,0,0,65394,60,0,0,0,82,0,0,0
1950,0114282,65536,65536,0,0,0,0,0,0,0,0,0,0
1951,0093843,65536,40,64348,1144,0,4,0,0,0,0,0,0
1952,0178108,65536,116,16,65394,0,0,0,0,0,10,0,0
1953,0173503,65536,925,0,116,0,64174,321,0,0,0,0,0
1954,0000848,65536,0,0,0,0,0,0,0,65536,0,0,0
1955,0086855,65536,0,182,1205,64119,30,0,0,0,0,0,0
1956,0114283,65536,65536,0,0,0,0,0,0,0,0,0,0
1957,0181696,65536,0,143,65393,0,0,0,0,0,0,0,0
1958,0114284,65536,65536,0,0,0,0,0,0,0,0,0,0
1959,0038332,65536,0,88,1318,64112,18,0,0,0,0,0,0
1960,0079050,65536,615,64347,574,0,0,0,0,0,0,0,0
1961,0114285,65536,65536,0,0,0,0,0,0,0,0,0,0
1962,0045535,65536,0,137,65391,0,0,0,0,0,8,0,0
1963,0000865,65536,0,0,0,0,0,0,0,65536,0,0,0
1964,0038013,65536,0,0,1414,64110,0,12,0,0,0,0,0
1965,0114286,65536,65536,0,0,0,0,0,0,0,0,0,0
1966,0046309,65536,0,4,65391,141,0,0,0,0,0,0,0
1967,0114287,65536,65536,0,0,0,0,0,0,0,0,0,0
1968,0076094,65536,0,64329,234,0,0,973,0,0,0,0,0
1969,0140335,65536,16,0,32,0,0,0,0,0,65240,248,0
1970,0039010,65536,0,0,1428,64102,6,0,0,0,0,0,0
1971,0122983,65536,0,0,65391,6,0,139,0,0,0,0,0
1972,0117911,65536,0,0,0,0,0,65536,0,0,0,0,0
1973,0114288,65536,65536,0,0,0,0,0,0,0,0,0,0
1974,0000866,65536,0,0,0,0,0,0,0,65536,0,0,0
1975,0157104,65536,1120,10,205,0,64171,30,0,0,0,0,0
1976,0060084,65536,6,354,998,64088,70,20,0,0,0,0,0
1977,0075796,65536,0,4,65388,144,0,0,0,0,0,0,0
1978,0114289,65536,65536,0,0,0,0,0,0,0,0,0,0
1979,0076180,65536,0,64328,242,966,0,0,0,0,0,0,0
1980,0114292,65536,65536,0,0,0,0,0,0,0,0,0,0
1981,0132275,65536,0,0,65388,0,0,0,0,148,0,0,0
1982,0087260,65536,4,191,1250,64087,4,0,0,0,0,0,0
1983,0000867,65536,0,0,0,0,0,0,0,65536,0,0,0
1984,0114293,65536,65536,0,0,0,0,0,0,0,0,0,0
1985,0165869,65536,135,0,65387,0,4,6,0,0,4,0,0
1986,0090725,65536,32,195,1227,64082,0,0,0,0,0,0,0
1987,0114294,65536,65536,0,0,0,0,0,0,0,0,0,0
1988,0079076,65536,172,64328,975,0,0,61,0,0,0,0,0
1989,0047343,65536,122,8,65386,20,0,0,0,0,0,0,0
1990,0114295,65536,65536,0,0,0,0,0,0,0,0,0,0
1991,0038528,65536,0,12,1407,64074,0,43,0,0,0,0,0
1992,0000868,65536,0,0,0,0,0,0,0,65536,0,0,0
1993,0114296,65536,65536,0,0,0,0,0,0,0,0,0,0
1994,0075831,65536,0,85,65385,44,0,0,0,0,22,0,0
1995,0174097,65536,1251,0,54,4,64167,56,0,4,0,0,0
1996,0081117,65536,695,64328,513,0,0,0,0,0,0,0,0
1997,0088230,65536,9,176,1072,64067,212,0,0,0,0,0,0
1998,0114297,65536,65536,0,0,0,0,0,0,0,0,0,0
1999,0084961,65536,0,151,65385,0,0,0,0,0,0,0,0
2000,0114300,65536,65536,0,0,0,0,0,0,0,0,0,0
2001,0038550,65536,4,154,1177,64055,146,0,0,0,0,0,0
2002,0000885,65536,0,0,0,0,0,0,0,65536,0,0,0
2003,0046480,65536,0,136,65384,16,0,0,0,0,0,0,0
2004,0114301,65536,65536,0,0,0,0,0,0,0,0,0,0
2005,0078759,65536,842,64322,372,0,0,0,0,0,0,0,0
2006,0037187,65536,50,329,1045,64054,58,0,0,0,0,0,0
2007,0075810,65536,0,152,65384,0,0,0,0,0,0,0,0
2008,0114302,65536,65536,0,0,0,0,0,0,0,0,0,0
2009,0114303,65536,65536,0,0,0,0,0,0,0,0,0,0
2010,0000886,65536,0,0,0,0,0,0,0,65536,0,0,0
2011,0181017,65536,118,35,65383,0,0,0,0,0,0,0,0
2012,0124829,65536,0,60,1049,64053,266,108,0,0,0,0,0
2013,0093788,65536,1141,64315,80,0,0,0,0,0,0,0,0
2014,0101338,65536,857,0,389,0,64160,130,0,0,0,0,0
2015,0114304,65536,65536,0,0,0,0,0,0,0,0,0,0
2016,0126454,65536,68,0,65381,79,8,0,0,0,0,0,0
2017,0038600,65536,0,0,981,64051,504,0,0,0,0,0,0
2018,0114306,65536,65536,0,0,0,0,0,0,0,0,0,0
2019,0168747,65536,157,0,65379,0,0,0,0,0,0,0,0
2020,0000887,65536,0,0,0,0,0,0,0,65536,0,0,0
2021,0114307,65536,65536,0,0,0,0,0,0,0,0,0,0
2022,0180932,65536,1104,102,166,64048,116,0,0,0,0,0,0
2023,0080230,65536,1219,64311,6,0,0,0,0,0,0,0,0
2024,0178822,65536,157,0,65379,0,0,0,0,0,0,0,0
2025,0114308,65536,65536,0,0,0,0,0,0,0,0,0,0
2026,0089636,65536,549,622,139,64040,186,0,0,0,0,0,0
2027,0114311,65536,65536,0,0,0,0,0,0,0,0,0,0
2028,0167930,65536,158,0,65378,0,0,0,0,0,0,0,0
2029,0000904,65536,0,0,0,0,0,0,0,65536,0,0,0
2030,0094438,65536,1069,64303,164,0,0,0,0,0,0,0,0
2031,0114312,65536,65536,0,0,0,0,0,0,0,0,0,0
2032,0105825,65536,0,895,189,64038,414,0,0,0,0,0,0
2033,0124983,65536,0,4,65377,151,0,4,0,0,0,0,0
2034,0150147,65536,1075,0,230,0,64134,91,0,6,0,0,0
2035,0117912,65536,0,0,0,0,0,65536,0,0,0,0,0
2036,0114313,65536,65536,0,0,0,0,0,0,0,0,0,0
2037,0090885,65536,68,1129,302,64037,0,0,0,0,0,0,0
2038,0130074,65536,6,0,65377,153,0,0,0,0,0,0,0
2039,0114314,65536,65536,0,0,0,0,0,0,0,0,0,0
2040,0081108,65536,1178,64297,61,0,0,0,0,0,0,0,0
2041,0000906,65536,0,0,0,0,0,0,0,65536,0,0,0
2042,0114315,65536,65536,0,0,0,0,0,0,0,0,0,0
2043,0046497,65536,0,160,65376,0,0,0,0,0,0,0,0
2044,0095473,65536,280,22,817,64037,0,0,0,0,380,0,0
2045,0114316,65536,65536,0,0,0,0,0,0,0,0,0,0
2046,0046556,65536,0,160,65376,0,0,0,0,0,0,0,0
2047,0131269,65536,0,0,1119,64036,20,0,0,361,0,0,0
2048,0080274,65536,1167,64293,76,0,0,0,0,0,0,0,0
2049,0114320,65536,65536,0,0,0,0,0,0,0,0,0,0
2050,0000997,65536,0,0,0,0,0,0,0,65536,0,0,0
2051,0047322,65536,0,160,65376,0,0,0,0,0,0,0,0
2052,0114321,65536,65536,0,0,0,0,0,0,0,0,0,0
2053,0089732,65536,0,0,1504,64032,0,0,0,0,0,0,0
2054,0173981,65536,1225,0,40,136,64103,32,0,0,0,0,0
2055,0168767,65536,36,0,65374,0,0,0,0,0,126,0,0
2056,0114322,65536,65536,0,0,0,0,0,0,0,0,0,0
2057,0093862,65536,0,64292,1110,46,0,88,0,0,0,0,0
2058,0106161,65536,1501,4,0,64031,0,0,0,0,0,0,0
2059,0141686,65536,0,0,0,0,0,0,0,336,65200,0,0
2060,0001001,65536,0,0,0,0,0,0,0,65536,0,0,0
2061,0114323,65536,65536,0,0,0,0,0,0,0,0,0,0
2062,0168982,65536,0,0,65374,0,0,0,0,0,162,0,0
2063,0114324,65536,65536,0,0,0,0,0,0,0,0,0,0
2064,0038608,65536,0,12,1446,64028,32,18,0,0,0,0,0
2065,0180692,65536,0,163,65373,0,0,0,0,0,0,0,0
2066,0081050,65536,22,64289,1225,0,0,0,0,0,0,0,0
2067,0114325,65536,65536,0,0,0,0,0,0,0,0,0,0
2068,0093659,65536,112,911,326,64027,160,0,0,0,0,0,0
2069,0001015,65536,0,0,0,0,0,0,0,65536,0,0,0
2070,0046500,65536,0,164,65372,0,0,0,0,0,0,0,0
2071,0114326,65536,65536,0,0,0,0,0,0,0,0,0,0
2072,0046435,65536,0,166,65370,0,0,0,0,0,0,0,0
2073,0114327,65536,65536,0,0,0,0,0,0,0,0,0,0
2074,0180786,65536,142,177,1026,64025,166,0,0,0,0,0,0
2075,0141164,65536,1272,0,4,0,64102,158,0,0,0,0,0
2076,0078986,65536,176,64284,1076,0,0,0,0,0,0,0,0
2077,0114330,65536,65536,0,0,0,0,0,0,0,0,0,0
2078,0046452,65536,0,168,65368,0,0,0,0,0,0,0,0
2079,0001018,65536,0,0,0,0,0,0,0,65536,0,0,0
2080,0105568,65536,0,0,1134,64024,68,310,0,0,0,0,0
2081,0114331,65536,65536,0,0,0,0,0,0,0,0,0,0
2082,0046558,65536,0,170,65366,0,0,0,0,0,0,0,0
2083,0079580,65536,1212,64284,40,0,0,0,0,0,0,0,0
2084,0114332,65536,65536,0,0,0,0,0,0,0,0,0,0
2085,0066540,65536,0,74,1439,64023,0,0,0,0,0,0,0
2086,0074748,65536,60,110,65366,0,0,0,0,0,0,0,0
2087,0114333,65536,65536,0,0,0,0,0,0,0,0,0,0
2088,0001019,65536,0,0,0,0,0,0,0,65536,0,0,0
2089,0115403,65536,0,286,1233,64017,0,0,0,0,0,0,0
2090,0114334,65536,65536,0,0,0,0,0,0,0,0,0,0
2091,0047305,65536,163,8,65365,0,0,0,0,0,0,0,0
2092,0093844,65536,288,64267,977,0,4,0,0,0,0,0,0
2093,0159231,65536,1312,0,0,0,64092,132,0,0,0,0,0
2094,0114335,65536,65536,0,0,0,0,0,0,0,0,0,0
2095,0063894,65536,24,1043,457,64012,0,0,0,0,0,0,0
2096,0076625,65536,173,0,65363,0,0,0,0,0,0,0,0
2097,0001020,65536,0,0,0,0,0,0,0,65536,0,0,0
2098,0114336,65536,65536,0,0,0,0,0,0,0,0,0,0
2099,0117915,65536,0,0,0,0,0,65536,0,0,0,0,0
2100,0077363,65536,796,128,550,64004,58,0,0,0,0,0,0
2101,0131886,65536,4,0,65362,74,0,10,0,86,0,0,0
2102,0081038,65536,1270,64266,0,0,0,0,0,0,0,0,0
2103,0114339,65536,65536,0,0,0,0,0,0,0,0,0,0
2104,0156147,65536,119,0,65361,0,56,0,0,0,0,0,0
2105,0114340,65536,65536,0,0,0,0,0,0,0,0,0,0
2106,0106019,65536,1438,90,4,64004,0,0,0,0,0,0,0
2107,0001033,65536,0,0,0,0,0,0,0,65536,0,0,0
2108,0114341,65536,65536,0,0,0,0,0,0,0,0,0,0
2109,0045250,65536,71,98,65359,0,0,0,0,0,8,0,0
2110,0093913,65536,6,64264,192,212,862,0,0,0,0,0,0
2111,0182346,65536,168,98,1250,64004,16,0,0,0,0,0,0
2112,0114342,65536,65536,0,0,0,0,0,0,0,0,0,0
2113,0109962,65536,0,4,65359,173,0,0,0,0,0,0,0
2114,0174135,65536,1158,0,290,0,64088,0,0,0,0,0,0
2115,0114343,65536,65536,0,0,0,0,0,0,0,0,0,0
2116,0090295,65536,0,0,1534,64002,0,0,0,0,0,0,0
2117,0001034,65536,0,0,0,0,0,0,0,65536,0,0,0
2118,0046555,65536,18,160,65358,0,0,0,0,0,0,0,0
2119,0078895,65536,798,64260,478,0,0,0,0,0,0,0,0
2120,0114344,65536,65536,0,0,0,0,0,0,0,0,0,0
2121,0093588,65536,10,1428,96,64002,0,0,0,0,0,0,0
2122,0168755,65536,138,4,65358,0,0,0,0,0,36,0,0
2123,0114345,65536,65536,0,0,0,0,0,0,0,0,0,0
2124,0114349,65536,65536,0,0,0,0,0,0,0,0,0,0
2125,0038253,65536,0,0,1541,63995,0,0,0,0,0,0,0
2126,0001037,65536,0,0,0,0,0,0,0,65536,0,0,0
2127,0045421,65536,0,0,65353,0,0,0,0,0,183,0,0
2128,0079100,65536,1186,64254,36,0,0,60,0,0,0,0,0
2129,0114350,65536,65536,0,0,0,0,0,0,0,0,0,0
2130,0105493,65536,58,1041,290,63992,151,4,0,0,0,0,0
2131,0046267,65536,0,184,65352,0,0,0,0,0,0,0,0
2132,0114351,65536,65536,0,0,0,0,0,0,0,0,0,0
2133,0116697,65536,1223,0,148,0,64079,4,0,82,0,0,0
2134,0001051,65536,0,0,0,0,0,0,0,65536,0,0,0
2135,0075563,65536,0,4,65352,180,0,0,0,0,0,0,0
2136,0149534,65536,48,0,0,0,0,0,0,180,0,65308,0
2137,0080266,65536,1046,64251,239,0,0,0,0,0,0,0,0
2138,0038677,65536,0,0,1548,63988,0,0,0,0,0,0,0
2139,0114353,65536,65536,0,0,0,0,0,0,0,0,0,0
2140,0114354,65536,65536,0,0,0,0,0,0,0,0,0,0
2141,0080276,65536,0,0,65350,0,0,186,0,0,0,0,0
2142,0106093,65536,1536,0,14,63986,0,0,0,0,0,0,0
2143,0114355,65536,65536,0,0,0,0,0,0,0,0,0,0
2144,0080526,65536,18,160,65350,0,0,8,0,0,0,0,0
2145,0075970,65536,92,64248,1146,26,0,24,0,0,0,0,0
2146,0001052,65536,0,0,0,0,0,0,0,65536,0,0,0
2147,0038785,65536,0,154,1237,63982,163,0,0,0,0,0,0
2148,0114359,65536,65536,0,0,0,0,0,0,0,0,0,0
2149,0141668,65536,0,0,313,0,0,0,0,26,65197,0,0
2150,0046016,65536,0,130,65348,58,0,0,0,0,0,0,0
2151,0114360,65536,65536,0,0,0,0,0,0,0,0,0,0
2152,0090944,65536,0,395,1161,63980,0,0,0,0,0,0,0
2153,0123197,65536,0,0,65348,0,8,180,0,0,0,0,0
2154,0076168,65536,119,64240,1101,0,0,76,0,0,0,0,0
2155,0114361,65536,65536,0,0,0,0,0,0,0,0,0,0
2156,0174110,65536,1455,0,14,0,64067,0,0,0,0,0,0
2157,0001070,65536,0,0,0,0,0,0,0,65536,0,0,0
2158,0094796,65536,0,140,1244,63975,0,123,0,0,54,0,0
2159,0114362,65536,65536,0,0,0,0,0,0,0,0,0,0
2160,0085039,65536,40,153,65343,0,0,0,0,0,0,0,0
2161,0114363,65536,65536,0,0,0,0,0,0,0,0,0,0
2162,0106071,65536,1407,0,90,63971,4,28,0,36,0,0,0
2163,0161897,65536,9,64226,212,0,0,1089,0,0,0,0,0
2164,0181074,65536,0,126,65343,0,0,67,0,0,0,0,0
2165,0114368,65536,65536,0,0,0,0,0,0,0,0,0,0
2166,0001088,65536,0,0,0,0,0,0,0,65536,0,0,0
2167,0117916,65536,0,0,0,0,0,65536,0,0,0,0,0
2168,0123235,65536,0,0,65342,0,0,194,0,0,0,0,0
2169,0125316,65536,136,20,246,63969,806,359,0,0,0,0,0
2170,0114370,65536,65536,0,0,0,0,0,0,0,0,0,0
2171,0110888,65536,1294,64224,18,0,0,0,0,0,0,0,0
2172,0114374,65536,65536,0,0,0,0,0,0,0,0,0,0
2173,0126176,65536,0,0,65341,0,44,151,0,0,0,0,0
2174,0131248,65536,40,0,1510,63968,10,0,0,8,0,0,0
2175,0001089,65536,0,0,0,0,0,0,0,65536,0,0,0
2176,0114379,65536,65536,0,0,0,0,0,0,0,0,0,0
2177,0159134,65536,999,214,77,0,64064,182,0,0,0,0,0
2178,0045496,65536,70,126,65340,0,0,0,0,0,0,0,0
2179,0038211,65536,0,487,636,63964,348,89,0,12,0,0,0
2180,0114384,65536,65536,0,0,0,0,0,0,0,0,0,0
2181,0162531,65536,0,64220,0,0,0,1316,0,0,0,0,0
2182,0085000,65536,0,196,65340,0,0,0,0,0,0,0,0
2183,0114385,65536,65536,0,0,0,0,0,0,0,0,0,0
2184,0038439,65536,0,34,1187,63963,352,0,0,0,0,0,0
2185,0001108,65536,0,0,0,0,0,0,0,65536,0,0,0
2186,0121104,65536,0,0,65340,0,0,196,0,0,0,0,0
2187,0114386,65536,65536,0,0,0,0,0,0,0,0,0,0
2188,0116863,65536,4,30,8,63961,204,1309,0,20,0,0,0
2189,0114387,65536,65536,0,0,0,0,0,0,0,0,0,0
2190,0081032,65536,1325,64211,0,0,0,0,0,0,0,0,0
2191,0122966,65536,0,4,65340,0,40,152,0,0,0,0,0
2192,0114388,65536,65536,0,0,0,0,0,0,0,0,0,0
2193,0001127,65536,0,0,0,0,0,0,0,65536,0,0,0
2194,0126204,65536,72,0,65340,116,0,0,0,8,0,0,0
2195,0038346,65536,0,20,1453,63960,0,103,0,0,0,0,0
2196,0159309,65536,1302,0,16,0,64053,165,0,0,0,0,0
2197,0114390,65536,65536,0,0,0,0,0,0,0,0,0,0
2198,0079070,65536,1108,64210,218,0,0,0,0,0,0,0,0
2199,0168777,65536,183,6,65339,0,0,0,0,0,8,0,0
2200,0090212,65536,58,0,1518,63960,0,0,0,0,0,0,0
2201,0114402,65536,65536,0,0,0,0,0,0,0,0,0,0
2202,0046470,65536,0,198,65338,0,0,0,0,0,0,0,0
2203,0003168,65536,0,0,0,0,0,0,0,65536,0,0,0
2204,0114403,65536,65536,0,0,0,0,0,0,0,0,0,0
2205,0093580,65536,36,224,1314,63958,0,4,0,0,0,0,0
2206,0104139,65536,142,64208,1174,0,12,0,0,0,0,0,0
2207,0114404,65536,65536,0,0,0,0,0,0,0,0,0,0
2208,0078140,65536,0,0,65338,8,0,190,0,0,0,0,0
2209,0136464,65536,155,0,1363,63952,46,20,0,0,0,0,0
2210,0114405,65536,65536,0,0,0,0,0,0,0,0,0,0
2211,0136624,65536,180,0,65338,18,0,0,0,0,0,0,0
2212,0003169,65536,0,0,0,0,0,0,0,65536,0,0,0
2213,0114406,65536,65536,0,0,0,0,0,0,0,0,0,0
2214,0042731,65536,0,237,1258,63951,86,4,0,0,0,0,0
2215,0162563,65536,78,64204,126,0,795,333,0,0,0,0,0
2216,0157027,65536,1082,16,310,0,64043,85,0,0,0,0,0
2217,0046508,65536,0,200,65336,0,0,0,0,0,0,0,0
2218,0114407,65536,65536,0,0,0,0,0,0,0,0,0,0
2219,0042546,65536,0,8,1555,63933,20,20,0,0,0,0,0
2220,0114409,65536,65536,0,0,0,0,0,0,0,0,0,0
2221,0078120,65536,0,0,65336,188,0,12,0,0,0,0,0
2222,0003170,65536,0,0,0,0,0,0,0,65536,0,0,0
2223,0114410,65536,65536,0,0,0,0,0,0,0,0,0,0
2224,0079543,65536,485,64201,275,575,0,0,0,0,0,0,0
2225,0045306,65536,136,54,65334,0,0,0,0,0,12,0,0
2226,0038759,65536,0,128,1401,63930,77,0,0,0,0,0,0
2227,0114421,65536,65536,0,0,0,0,0,0,0,0,0,0
2228,0046316,65536,0,10,65332,194,0,0,0,0,0,0,0
2229,0038664,65536,0,85,824,63925,199,503,0,0,0,0,0
2230,0114422,65536,65536,0,0,0,0,0,0,0,0,0,0
2231,0003174,65536,0,0,0,0,0,0,0,65536,0,0,0
2232,0080950,65536,786,64201,549,0,0,0,0,0,0,0,0
2233,0117917,65536,0,0,0,0,0,65536,0,0,0,0,0
2234,0067171,65536,0,0,65331,0,0,0,0,205,0,0,0
2235,0114423,65536,65536,0,0,0,0,0,0,0,0,0,0
2236,0125215,65536,328,0,270,63925,772,241,0,0,0,0,0
2237,0173979,65536,1390,0,100,0,64036,10,0,0,0,0,0
2238,0107976,65536,0,0,68,0,0,0,0,318,65150,0,0
2239,0114424,65536,65536,0,0,0,0,0,0,0,0,0,0
