sample_id,total_pixels,class_0,class_1
0002691,262144,196608,65536
0002692,262144,196608,65536
0002693,262144,196608,65536
0002694,262144,196608,65536
0002695,262144,196608,65536
0002696,262144,196608,65536
0002697,262144,196608,65536
0002698,262144,196608,65536
0002699,262144,196608,65536
0002700,262144,196608,65536
0002701,262144,196608,65536
0002702,262144,196608,65536
0002703,262144,196608,65536
0002704,262144,196608,65536
0002705,262144,196608,65536
0002706,262144,196608,65536
0002707,262144,196608,65536
0002708,262144,196608,65536
0002709,262144,196608,65536
0002710,262144,196608,65536
0002711,262144,196608,65536
0002712,262144,196608,65536
0002713,262144,196608,65536
0002714,262144,196608,65536
0002715,262144,196608,65536
0002716,262144,196608,65536
0002717,262144,196608,65536
0002718,262144,196608,65536
0002719,262144,196608,65536
0002720,262144,196608,65536
0002721,262144,196608,65536
0002722,262144,196608,65536
0002723,262144,196608,65536
0002724,262144,196608,65536
0002725,262144,196608,65536
0002726,262144,196608,65536
0002727,262144,196608,65536
0002728,262144,196608,65536
0002729,262144,196608,65536
0002730,262144,196608,65536
0002731,262144,196608,65536
0002732,262144,196608,65536
0002733,262144,196608,65536
0002734,262144,196608,65536
0002735,262144,196608,65536
0002736,262144,196608,65536
0002737,262144,196608,65536
0002738,262144,196608,65536
0002739,262144,196608,65536
0002740,262144,196608,65536
0002741,262144,196608,65536
0002742,262144,196608,65536
0002743,262144,196608,65536
0002744,262144,196608,65536
0002745,262144,196608,65536
0002746,262144,196608,65536
0002747,262144,196608,65536
0002748,262144,196608,65536
0002749,262144,196608,65536
0002750,262144,196608,65536
0002751,262144,196608,65536
0002752,262144,196608,65536
0002753,262144,196608,65536
0002754,262144,196608,65536
0002755,262144,196608,65536
0002756,262144,196608,65536
0002757,262144,196608,65536
0002758,262144,196608,65536
0002759,262144,196608,65536
0002760,262144,196608,65536
0002761,262144,196608,65536
0002762,262144,196608,65536
0002763,262144,196608,65536
0002764,262144,196608,65536
0002765,262144,196608,65536
0002766,262144,196608,65536
0002767,262144,196608,65536
0002768,262144,196608,65536
0002769,262144,196608,65536
0002770,262144,196608,65536
0002771,262144,196608,65536
0002772,262144,196608,65536
0002773,262144,196608,65536
0002774,262144,196608,65536
0002775,262144,196608,65536
0002776,262144,196608,65536
0002777,262144,196608,65536
0002778,262144,196608,65536
0002779,262144,196608,65536
0002780,262144,196608,65536
0002781,262144,196608,65536
0002782,262144,196608,65536
0002783,262144,196608,65536
0002784,262144,196608,65536
0002785,262144,196608,65536
0002786,262144,196608,65536
0002787,262144,196608,65536
0002788,262144,196608,65536
0002789,262144,196608,65536
0002790,262144,196608,65536
0002791,262144,196608,65536
0002792,262144,196608,65536
0002793,262144,196608,65536
0002794,262144,196608,65536
0002795,262144,196608,65536
0002796,262144,196608,65536
0002797,262144,196608,65536
0002798,262144,196608,65536
0002799,262144,196608,65536
0002800,262144,196608,65536
0002801,262144,196608,65536
0002802,262144,196608,65536
0002803,262144,196608,65536
0002804,262144,196608,65536
0002805,262144,196608,65536
0002806,262144,196608,65536
0002807,262144,196608,65536
0002808,262144,196608,65536
0002809,262144,196608,65536
0002810,262144,196608,65536
0002811,262144,196608,65536
0002812,262144,196608,65536
0002813,262144,196608,65536
0002814,262144,196608,65536
0002815,262144,196608,65536
0002816,262144,196608,65536
0002817,262144,196608,65536
0002818,262144,196608,65536
0002819,262144,196608,65536
0002820,262144,196608,65536
0002821,262144,196608,65536
0002822,262144,196608,65536
0002823,262144,196608,65536
0002824,262144,196608,65536
0002825,262144,196608,65536
0002826,262144,196608,65536
0002827,262144,196608,65536
0002828,262144,196608,65536
0002829,262144,196608,65536
0002830,262144,196608,65536
0002831,262144,196608,65536
0002832,262144,196608,65536
0002833,262144,196608,65536
0002834,262144,196608,65536
0002835,262144,196608,65536
0002836,262144,196608,65536
0002837,262144,196608,65536
0002838,262144,196608,65536
0002839,262144,196608,65536
0002840,262144,196608,65536
0002841,262144,196608,65536
0002842,262144,196608,65536
0002843,262144,196608,65536
0002844,262144,196608,65536
0002845,262144,196608,65536
0002846,262144,196608,65536
0002847,262144,196608,65536
0002848,262144,196608,65536
0002849,262144,196608,65536
0002850,262144,196608,65536
0002851,262144,196608,65536
0002852,262144,196608,65536
0002853,262144,196608,65536
0002854,262144,196608,65536
0002855,262144,196608,65536
0002856,262144,196608,65536
0002857,262144,196608,65536
0002858,262144,196608,65536
0002859,262144,196608,65536
0002860,262144,196608,65536
0002861,262144,196608,65536
0002862,262144,196608,65536
0002863,262144,196608,65536
0002864,262144,196608,65536
0002865,262144,196608,65536
0002866,262144,196608,65536
0002867,262144,196608,65536
0002868,262144,196608,65536
0002869,262144,196608,65536
0002870,262144,196608,65536
0002871,262144,196608,65536
0002872,262144,196608,65536
0002873,262144,196608,65536
0002874,262144,196608,65536
0002875,262144,196608,65536
0002876,262144,196608,65536
0002877,262144,196608,65536
0002878,262144,196608,65536
0002879,262144,196608,65536
0002880,262144,196608,65536
0002881,262144,196608,65536
0002882,262144,196608,65536
0002883,262144,196608,65536
0002884,262144,196608,65536
0002885,262144,196608,65536
0002886,262144,196608,65536
0002887,262144,196608,65536
0002888,262144,196608,65536
0002889,262144,196608,65536
0002890,262144,196608,65536
0002891,262144,196608,65536
0002892,262144,196608,65536
0002893,262144,196608,65536
0002894,262144,196608,65536
0002895,262144,196608,65536
0002896,262144,196608,65536
0002897,262144,196608,65536
0002898,262144,196608,65536
0002899,262144,196608,65536
0002900,262144,196608,65536
0002901,262144,196608,65536
0002902,262144,196608,65536
0002903,262144,196608,65536
0002904,262144,196608,65536
0002905,262144,196608,65536
0002906,262144,196608,65536
0002907,262144,196608,65536
0002908,262144,196608,65536
0002909,262144,196608,65536
0002910,262144,196608,65536
0002911,262144,196608,65536
0002912,262144,196608,65536
0002913,262144,196608,65536
0002914,262144,196608,65536
0002915,262144,196608,65536
0002916,262144,196608,65536
0002917,262144,196608,65536
0002918,262144,196608,65536
0002919,262144,196608,65536
0002920,262144,196608,65536
0002921,262144,196608,65536
0002922,262144,196608,65536
0002923,262144,196608,65536
0002924,262144,196608,65536
0002925,262144,196608,65536
0002926,262144,196608,65536
0002927,262144,196608,65536
0002928,262144,196608,65536
0002929,262144,196608,65536
0002930,262144,196608,65536
0002931,262144,196608,65536
0002932,262144,196608,65536
0002933,262144,196608,65536
0002934,262144,196608,65536
0002935,262144,196608,65536
0002936,262144,196608,65536
0002937,262144,196608,65536
0002938,262144,196608,65536
0002939,262144,196608,65536
0002940,262144,196608,65536
0002941,262144,196608,65536
0002942,262144,196608,65536
0002943,262144,196608,65536
0002944,262144,196608,65536
0002945,262144,196608,65536
0002946,262144,196608,65536
0002947,262144,196608,65536
0002948,262144,196608,65536
0002949,262144,196608,65536
0002950,262144,196608,65536
0002951,262144,196608,65536
0002952,262144,196608,65536
0002953,262144,196608,65536
0002954,262144,196608,65536
0002955,262144,196608,65536
0002956,262144,196608,65536
0002957,262144,196608,65536
0002958,262144,196608,65536
0002959,262144,196608,65536
0002960,262144,196608,65536
0002961,262144,196608,65536
0002962,262144,196608,65536
0002963,262144,196608,65536
0002964,262144,196608,65536
0002965,262144,196608,65536
0002966,262144,196608,65536
0002967,262144,196608,65536
0002968,262144,196608,65536
0002969,262144,196608,65536
0002970,262144,196608,65536
0002971,262144,196608,65536
0002972,262144,196608,65536
0002973,262144,196608,65536
0002974,262144,196608,65536
0002975,262144,196608,65536
0002976,262144,196608,65536
0002977,262144,196608,65536
0002978,262144,196608,65536
0002979,262144,196608,65536
0002980,262144,196608,65536
0002981,262144,196608,65536
0002982,262144,196608,65536
0002983,262144,196608,65536
0002984,262144,196608,65536
0002985,262144,196608,65536
0002986,262144,196608,65536
0002987,262144,196608,65536
0002988,262144,196608,65536
0002989,262144,196608,65536
0002990,262144,196608,65536
0002991,262144,196608,65536
0002992,262144,196608,65536
0002993,262144,196608,65536
0002994,262144,196608,65536
0002995,262144,196608,65536
0002996,262144,196608,65536
0002997,262144,196608,65536
0002998,262144,196608,65536
0002999,262144,196608,65536
0003000,262144,196608,65536
0003001,262144,196608,65536
0003002,262144,196608,65536
0003003,262144,196608,65536
0003004,262144,196608,65536
0003005,262144,196608,65536
0003006,262144,196608,65536
0003007,262144,196608,65536
0003008,262144,196608,65536
0003009,262144,196608,65536
0003010,262144,196608,65536
0003011,262144,196608,65536
0003012,262144,196608,65536
0003013,262144,196608,65536
0003014,262144,196608,65536
0003015,262144,196608,65536
0003016,262144,196608,65536
0003017,262144,196608,65536
0003018,262144,196608,65536
0003019,262144,196608,65536
0003020,262144,196608,65536
0003021,262144,196608,65536
0003022,262144,196608,65536
0003023,262144,196608,65536
0003024,262144,196608,65536
0003025,262144,196608,65536
0003026,262144,196608,65536
0003027,262144,196608,65536
0003028,262144,196608,65536
0003029,262144,196608,65536
0003030,262144,196608,65536
0003031,262144,196608,65536
0003032,262144,196608,65536
0003033,262144,196608,65536
0003034,262144,196608,65536
0003035,262144,196608,65536
0003036,262144,196608,65536
0003037,262144,196608,65536
0003038,262144,196608,65536
0003039,262144,196608,65536
0003040,262144,196608,65536
0003041,262144,196608,65536
0003042,262144,196608,65536
0003043,262144,196608,65536
0003044,262144,196608,65536
0003045,262144,196608,65536
0003046,262144,196608,65536
0003047,262144,196608,65536
0003048,262144,196608,65536
0003049,262144,196608,65536
0003050,262144,196608,65536
0003051,262144,196608,65536
0003052,262144,196608,65536
0003053,262144,196608,65536
0003054,262144,196608,65536
0003055,262144,196608,65536
0003056,262144,196608,65536
0003057,262144,196608,65536
0003058,262144,196608,65536
0003059,262144,196608,65536
0003060,262144,196608,65536
0003061,262144,196608,65536
0003062,262144,196608,65536
0003063,262144,196608,65536
0003064,262144,196608,65536
0003065,262144,196608,65536
0003066,262144,196608,65536
0003067,262144,196608,65536
0003068,262144,196608,65536
0003069,262144,196608,65536
0003070,262144,196608,65536
0003071,262144,196608,65536
0003072,262144,196608,65536
0003073,262144,196608,65536
0003074,262144,196608,65536
0003075,262144,196608,65536
0003076,262144,196608,65536
0003077,262144,196608,65536
0003078,262144,196608,65536
0003079,262144,196608,65536
0003080,262144,196608,65536
0003081,262144,196608,65536
0003082,262144,196608,65536
0003083,262144,196608,65536
0003084,262144,196608,65536
0003085,262144,196608,65536
0003086,262144,196608,65536
0003087,262144,196608,65536
0003088,262144,196608,65536
0003089,262144,196608,65536
0003090,262144,196608,65536
0003091,262144,196608,65536
0003092,262144,196608,65536
0003093,262144,196608,65536
0003094,262144,196608,65536
0003095,262144,196608,65536
0003096,262144,196608,65536
0003097,262144,196608,65536
0003098,262144,196608,65536
0003099,262144,196608,65536
0003100,262144,196608,65536
0003101,262144,196608,65536
0003102,262144,196608,65536
0003103,262144,196608,65536
0003104,262144,196608,65536
0003105,262144,196608,65536
0003106,262144,196608,65536
0003107,262144,196608,65536
0003108,262144,196608,65536
0003109,262144,196608,65536
0003110,262144,196608,65536
0003111,262144,196608,65536
0003112,262144,196608,65536
0003113,262144,196608,65536
0003114,262144,196608,65536
0003115,262144,196608,65536
0003116,262144,196608,65536
0003117,262144,196608,65536
0003118,262144,196608,65536
0003119,262144,196608,65536
0003120,262144,196608,65536
0003121,262144,196608,65536
0003122,262144,196608,65536
0003123,262144,196608,65536
0003124,262144,196608,65536
0003125,262144,196608,65536
0003126,262144,196608,65536
0003127,262144,196608,65536
0003128,262144,196608,65536
0003129,262144,196608,65536
0003130,262144,196608,65536
0003131,262144,196608,65536
0003132,262144,196608,65536
0003133,262144,196608,65536
0003134,262144,196608,65536
0003135,262144,196608,65536
0003136,262144,196608,65536
0003137,262144,196608,65536
0003138,262144,196608,65536
0003139,262144,196608,65536
0003140,262144,196608,65536
0003141,262144,196608,65536
0003142,262144,196608,65536
0003143,262144,196608,65536
0003144,262144,196608,65536
0003145,262144,196608,65536
0003146,262144,196608,65536
0003147,262144,196608,65536
0003148,262144,196608,65536
0003149,262144,196608,65536
0003150,262144,196608,65536
0003151,262144,196608,65536
0003152,262144,196608,65536
0003153,262144,196608,65536
0003154,262144,196608,65536
0003155,262144,196608,65536
0003156,262144,196608,65536
0003157,262144,196608,65536
0003158,262144,196608,65536
0003159,262144,196608,65536
0003160,262144,196608,65536
0003161,262144,196608,65536
0003162,262144,196608,65536
0003163,262144,196608,65536
0003164,262144,196608,65536
0003165,262144,196608,65536
0003166,262144,196608,65536
0003167,262144,196608,65536
